# Genepanel: Mitokon Version: 01 Date: 2015-03-17
#chromosome	txStart	txEnd	refseq	score	strand	geneSymbol	geneAlias	eGeneID	eTranscriptID	cdsStart	cdsEnd	exonsStarts	exonEnds	inheritance	disease
2	74362527	74375039	NM_212552.2	0	-	BOLA3	BOLA3	ENSG00000163170	ENST00000327428	74362719	74375001	74362527,74369398,74372315,74374947	74362785,74369487,74372430,74375039	AR	Multippel mitokondriell dysfunksjon syndrom 2
2	84650646	84686586	NM_003849.3	0	-	SUCLG1	SUCLG1	ENSG00000163541	ENST00000393868	84650869	84686393	84650646,84652538,84658631,84660475,84668170,84668370,84670407,84676772,84686296	84650896,84652727,84658783,84660559,84668228,84668583,84670524,84676876,84686586	AR	Mitokondrielt DNA depletion syndrom 9 (encefalomyopatisk type med metylmalonsyre-aciduria)
2	99215785	99224981	NM_001008215.2	0	-	COA5	COA5	ENSG00000183513	ENST00000328709	99217214	99224868	99215785,99220570,99224769	99217256,99220654,99224981	AR	Mitokondriell kompeks IV mangel
2	198351307	198364640	NM_002156.4	0	-	HSPD1	HSPD1	ENSG00000144381	ENST00000388968	198351769	198363572	198351307,198352581,198353040,198353725,198354920,198358047,198358880,198359380,198360017,198361863,198363398,198364505	198351922,198352760,198353215,198353971,198355020,198358216,198358974,198359476,198360100,198362116,198363574,198364640	AR/AD	Leukodystrofi, hypomyeliniserende 4 / Spastisk paraplegi 13, autosomal dominant
2	198570027	198573114	NM_138395.3	0	+	MARS2	MARS2	ENSG00000247626	ENST00000282276	198570129	198571911	198570027	198573114	AR	Spastisk ataksi 3, autosomal recessiv
2	201936461	201950473	NM_002491.2	0	+	NDUFB3	NDUFB3	ENSG00000119013	ENST00000237889	201943605	201950338	201936461,201943603,201950181	201936782,201943745,201950473	AR	Mitokondriell kompleks I mangel
2	206987802	207024243	NM_005006.6	0	-	NDUFS1	NDUFS1	ENSG00000023228	ENST00000233190	206988908	207018402	206987802,206991262,206991433,206992520,206994811,206997668,207003208,207006664,207007409,207008741,207009615,207011626,207012254,207012476,207013743,207014541,207017142,207018341,207024064	206989000,206991335,206991568,206992696,206994966,206997829,207003338,207006793,207007555,207008856,207009750,207011812,207012385,207012558,207013820,207014649,207017234,207018406,207024243	AR	Mitokondriell kompleks I mangel
2	207630111	207660911	NM_014929.3	0	+	FASTKD2	FASTKD2	ENSG00000118246	ENST00000236980	207631417	207656526	207630111,207631367,207634814,207635905,207636617,207636904,207638948,207651456,207652660,207653542,207655295,207656406	207630378,207632194,207634918,207636014,207636741,207637044,207639121,207651623,207652879,207653627,207655410,207660911	AR	Mitokondriell kompleks IV mangel
2	219524378	219528166	NM_004328.4	0	+	BCS1L	BCS1L	ENSG00000074582	ENST00000392109	219525710	219528109	219524378,219524759,219525661,219526128,219526481,219526919,219527232,219527605,219527856	219524466,219524968,219526030,219526268,219526676,219526983,219527402,219527723,219528166	AR	Mitokondriell kompleks III mangel, nukleær type 1 / Leigh syndrom / GRACILE syndrom/ Bjornstad syndrom
2	228192227	228222552	NM_020194.5	0	+	MFF	MFF	ENSG00000168958	ENST00000392059	228194461	228221833	228192227,228193393,228194321,228195341,228197134,228205007,228207460,228211941,228217229,228220392,228221701	228192241,228193505,228194499,228195562,228197304,228205096,228207535,228212100,228217289,228220477,228222552	AR	Delayed psychomotor development, borderline mikrocefali, pale optic discs, and mild hypertonia, brisk reflexes, but no clonus. hjerne MRI showed abnormal intensity of the globus pallidus
2	240896788	240964819	NM_004544.3	0	-	NDUFA10	NDUFA10	ENSG00000130414	ENST00000252711	240900534	240964718	240896788,240929490,240944626,240946732,240951033,240954155,240957969,240960613,240961588,240964643	240900603,240929599,240944712,240946787,240951113,240954277,240958056,240960829,240961757,240964819	AR	Leigh syndrom
3	49059073	49060926	NM_199069.1	0	+	NDUFAF3	NDUFAF3	ENSG00000178057	ENST00000326925	49059577	49060605	49059073,49059778,49060134,49060308,49060488	49059654,49059971,49060201,49060409,49060926	AR	Mitokondriell kompleks I mangel
3	128598332	128631957	NM_014049.4	0	+	ACAD9	ACAD9	ENSG00000177646	ENST00000308982	128598534	128631450	128598332,128603495,128612397,128614152,128615278,128616474,128618129,128620118,128621395,128622904,128623228,128624963,128627027,128627815,128628186,128628863,128629583,128631349	128598684,128603589,128612499,128614259,128615379,128616553,128618304,128620192,128621471,128622975,128623348,128625092,128627107,128627942,128628264,128628992,128629656,128631957	AR	ACAD9 mangel
3	131181044	131221860	NM_007208.3	0	-	MRPL3	MRPL3	ENSG00000114686	ENST00000264995	131181566	131221665	131181044,131186934,131188539,131190014,131206523,131208824,131217022,131219273,131220374,131221573	131181719,131187012,131188617,131190123,131206584,131208924,131217121,131219365,131220559,131221860	AR	Sammensatt oksydativ fosforyleringsmangel 9 Kombinert oksydativ fosforyleringsdefekt 9
3	139062860	139075887	NM_020191.2	0	+	MRPS22	MRPS22	ENSG00000175110	ENST00000310776	139062868	139075856	139062860,139065719,139067001,139069020,139069818,139071488,139074523,139075760	139063040,139065886,139067166,139069164,139069902,139071634,139074632,139075887	AR	Sammensatt oksydativ fosforyleringsmangel 5
3	158362316	158410360	NM_024996.5	0	+	GFM1	GFM1	ENSG00000168827	ENST00000486715	158362423	158409256	158362316,158363417,158363953,158364531,158366829,158369884,158371098,158372335,158376710,158378662,158380416,158383125,158384092,158399783,158402312,158407951,158408927,158409124	158362504,158363570,158364086,158364736,158366946,158370035,158371256,158372420,158376848,158378764,158380473,158383263,158384175,158399946,158402457,158408112,158408981,158410360	AR	Sammensatt oksydativ fosforyleringsmangel 1
3	180701497	180707562	NM_145261.3	0	-	DNAJC19	DNAJC19	ENSG00000205981	ENST00000382564	180702427	180707390	180701497,180703713,180704730,180705810,180705965,180707387	180702498,180703784,180704810,180705884,180706017,180707562	AR	3-methylglutaconic aciduri, type V (dilatert kardiomyopati med ataksi)
3	193310932	193415600	NM_015560.2	0	+	OPA1	OPA1	ENSG00000198836	ENST00000392438	193311166	193409916	193310932,193332511,193333462,193334966,193336657,193349400,193353206,193354983,193355740,193360553,193360763,193361161,193361316,193361763,193363341,193363516,193364853,193365858,193366583,193372650,193374868,193376675,193377270,193380610,193382668,193384084,193384958,193409851,193412394	193311198,193332830,193333559,193335074,193336725,193349454,193353311,193355070,193355854,193360634,193360838,193361233,193361416,193361894,193363414,193363589,193364969,193365923,193366660,193372816,193375021,193376784,193377350,193380751,193382785,193384178,193385069,193409921,193415600	AD	Opticusatrofi 1
4	39460643	39479271	NM_006859.3	0	+	LIAS	LIAS	ENSG00000121897	ENST00000261434	39460737	39478735	39460643,39462409,39463815,39465144,39466665,39466904,39469137,39471638,39472855,39474719,39478682	39460782,39462582,39463909,39465225,39466822,39466962,39469266,39471784,39472926,39474831,39479271	AR	Pyruvate dehydrogenase lipoic acid synthetase mangel
4	84184976	84206067	NM_015697.7	0	-	COQ2	COQ2	ENSG00000173085	ENST00000311469	84185351	84206067	84184976,84188738,84191012,84193239,84194648,84200100,84205664	84185516,84188927,84191146,84193325,84194770,84200267,84206067	AR	Coenzym Q10 mangel, primær, 1 / ({Multiple system atrophy, sårbarhetsfaktor} )
4	186064416	186071538	NM_001151.3	0	+	SLC25A4	SLC25A4	ENSG00000151729	ENST00000281456	186064526	186068125	186064416,186065917,186066912,186067967	186064637,186066404,186067053,186071538	AD/AR	Mitokondrielt DNA depletion syndrom 12 (kardiomyopatisk type)/Progressiv ekstern oftalmoplegi med mitokondrielle DNA-delesjoner 3
5	218337	257197	NM_004168.3	0	+	SDHA	SDHA	ENSG00000073578	ENST00000264932	218470	256535	218337,223596,224474,225533,225997,228299,230990,233591,235258,236542,240472,251106,251452,254507,256448	218533,223683,224636,225677,226162,228448,231115,233760,235454,236714,240591,251218,251583,254621,257197	AR	Mitokondriell kompleks II mangel / Leigh syndrom / kardiomyopati, dilatert, 1GG
5	1801495	1816167	NM_004553.4	0	+	NDUFS6	NDUFS6	ENSG00000145494	ENST00000274137	1801531	1816030	1801495,1802434,1814452,1815964	1801663,1802488,1814575,1816167	AR	Mitokondriell kompleks I mangel
5	52856464	52979171	NM_002495.2	0	+	NDUFS4	NDUFS4	ENSG00000164258	ENST00000296684	52856492	52979051	52856464,52899281,52942062,52954380,52978947	52856590,52899360,52942235,52954454,52979171	AR	Mitokondriell kompleks I mangel / Leigh syndrom
5	60240955	60448864	NM_174889.4	0	+	NDUFAF2	NDUFAF2	ENSG00000164182	ENST00000296597	60241082	60448782	60240955,60368951,60394818,60448530	60241209,60369041,60394859,60448864	AR	Mitokondriell kompleks I mangel / Leigh syndrom
5	132202318	132204536	NM_014402.4	0	+	UQCRQ	UQCRQ	ENSG00000164405	ENST00000378670	132202573	132203274	132202318,132202560,132203179	132202379,132202727,132204536	AR	Mitokondriell kompleks III mangel, nukleær type 4
5	140024947	140027370	NM_002488.4	0	-	NDUFA2	NDUFA2	ENSG00000131495	ENST00000252102	140025171	140027168	140024947,140026840,140027067	140025263,140026947,140027370	AR	Leigh syndrom
5	140071010	140078903	NM_012208.3	0	+	HARS2	HARS2	ENSG00000112855	ENST00000230771	140071233	140078137	140071010,140073175,140073519,140073769,140075092,140075322,140075687,140076105,140076527,140076748,140077153,140077516,140078077	140071341,140073250,140073639,140073865,140075218,140075430,140075786,140076199,140076655,140076991,140077270,140077663,140078903	AR	Perrault syndrom 2
6	5261583	5771816	NM_006567.3	0	+	FARS2	FARS2	ENSG00000145982	ENST00000274680	5368803	5771662	5261583,5368782,5404774,5431273,5545412,5613401,5771523	5261893,5369415,5404934,5431405,5545573,5613553,5771816	AR	Sammensatt oksydativ fosforyleringsmangel 14
6	44266462	44281063	NM_020745.3	0	-	AARS2	AARS2	ENSG00000124608	ENST00000244571	44268283	44281060	44266462,44268892,44269117,44269796,44270127,44270538,44270802,44271022,44271917,44272156,44272381,44272790,44273389,44274016,44274230,44274659,44274985,44278035,44278730,44279126,44279808,44280817	44268448,44269003,44269201,44269907,44270250,44270647,44270912,44271160,44272058,44272270,44272554,44272935,44273523,44274128,44274269,44274768,44275131,44278180,44278898,44279272,44280000,44281063	AR	Sammensatt oksydativ fosforyleringsmangel 8
6	74171453	74211179	NM_012123.3	0	+	MTO1	MTO1	ENSG00000135297	ENST00000370300	74171577	74210458	74171453,74175931,74176211,74183087,74189454,74189658,74190397,74191762,74192171,74201956,74207458,74210296	74171794,74176131,74176329,74183377,74189567,74189849,74190528,74191967,74192343,74202075,74207619,74211179	AR	Sammensatt oksydativ fosforyleringsmangel 10
6	88224095	88299735	NM_020320.3	0	-	RARS2	RARS2	ENSG00000146282	ENST00000369536	88224130	88299675	88224095,88224674,88226523,88227886,88228347,88228541,88229300,88229897,88231181,88234274,88239259,88240501,88251635,88255333,88258308,88265125,88272419,88273847,88279234,88299639	88224217,88224738,88226598,88227982,88228457,88228609,88229425,88229974,88231242,88234370,88239366,88240660,88251712,88255417,88258364,88265223,88272503,88273950,88279308,88299735	AR	Pontocerebellar hypoplasi, type 6
6	97337186	97345767	NM_014165.3	0	-	NDUFAF4	NDUFAF4	ENSG00000123545	ENST00000316149	97338979	97345677	97337186,97344619,97345541	97339267,97344723,97345767	AR	Mitokondriell kompleks I mangel
6	107473760	107780779	NM_020381.3	0	-	PDSS2	PDSS2	ENSG00000164494	ENST00000369037	107475822	107780489	107473760,107515025,107531642,107533312,107566751,107595232,107655401,107780193	107475981,107515058,107531774,107533486,107566823,107595431,107655536,107780779	AR	Coenzym Q10 mangel, primær, 3
6	151725896	151773316	NM_017909.3	0	-	RMND1	RMND1	ENSG00000155906	ENST00000367303	151726369	151766946	151725896,151726854,151738413,151742379,151743675,151744659,151748616,151751272,151754289,151757580,151766442,151773150	151726402,151726971,151738534,151742456,151743740,151744766,151748717,151751312,151754365,151757689,151766960,151773316	AR	Sammensatt oksydativ fosforyleringsmangel 11
6	158530535	158589312	NM_032861.3	0	-	SERAC1	SERAC1	ENSG00000122335	ENST00000367104	158532397	158579395	158530535,158534480,158535820,158537216,158538758,158540060,158541456,158549139,158551404,158564087,158565330,158567813,158569896,158571484,158576346,158579304,158589171	158532534,158534624,158536003,158537314,158538853,158540202,158541607,158549302,158551518,158564216,158565452,158567945,158569986,158571621,158576383,158579396,158589312	AR	3-methylglutacon aciduri med døvhet, encefalopati og Leigh-lignende syndrom
7	141251077	141354209	NM_018238.3	0	+	AGK	AGK	ENSG00000006530	ENST00000355413	141255266	141352724	141251077,141255252,141292945,141296361,141301004,141310994,141313945,141315270,141321531,141333700,141336759,141341047,141341610,141349062,141351324,141352586	141251234,141255367,141292985,141296441,141301080,141311087,141313978,141315365,141321601,141333780,141336817,141341198,141341708,141349133,141351409,141354209	AR	Sengers syndrom/ Autosomal recessiv katarakt 38
8	74888376	74895018	NM_017866.5	0	+	TMEM70	TMEM70	ENSG00000175606	ENST00000312184	74888516	74893856	74888376,74890990,74893389	74888726,74891096,74895018	AR	Mitokondriell kompleks V (ATP synthase) mangel, nukleær type 2
8	96037213	96070944	NM_152416.3	0	+	NDUFAF6	NDUFAF6	ENSG00000156170	ENST00000396124	96037236	96070165	96037213,96044222,96047681,96053797,96057772,96059221,96060684,96064401,96070036	96037433,96044322,96047804,96053854,96057875,96059355,96060786,96064458,96070944	AR	Leigh syndrom
8	97238903	97247862	NM_006294.4	0	-	UQCRB	UQCRB	ENSG00000156467	ENST00000287022	97243282	97247758	97238903,97244001,97245383,97247739	97243360,97244168,97245455,97247862	AR	Mitokondriell kompleks III mangel, nukleær type 3
8	103216728	103251346	NM_015713.4	0	-	RRM2B	RRM2B	ENSG00000048392	ENST00000251810	103220360	103251102	103216728,103225003,103226281,103231041,103236273,103237112,103238145,103244376,103251054	103220513,103225117,103226386,103231175,103236368,103237246,103238262,103244532,103251346	AR/AD	Mitokondrielt DNA depletion syndrom 8B (MNGIE type) / Mitokondrielt DNA depletion syndrom 8A (encefalomyopatisk type med renal tubulopati) / Progressiv ekstern oftalmoplegi med mitokondrielle DNA-delesjoner, autosomal dominant, 5
8	125551342	125562227	NM_005005.2	0	+	NDUFB9	NDUFB9	ENSG00000147684	ENST00000276689	125551427	125562133	125551342,125555327,125559240,125562001	125551528,125555520,125559354,125562227	AR	Mitokondriell kompleks I mangel
8	145149937	145152430	NM_001916.4	0	+	CYC1	CYC1	ENSG00000179091	ENST00000318911	145150002	145152239	145149937,145150735,145151026,145151239,145151486,145151936,145152134	145150131,145150932,145151153,145151397,145151647,145152037,145152430	AR	Mitokondriell kompleks III mangel, nukleær type 6
9	136218659	136223361	NM_003172.3	0	-	SURF1	SURF1	ENSG00000148290	ENST00000371974	136218767	136223329	136218659,136218915,136219300,136219548,136220603,136221513,136221678,136223123,136223275	136218837,136218997,136219463,136219621,136220795,136221596,136221812,136223175,136223361	AR	Leigh syndrom
10	26986594	27035726	NM_014317.3	0	+	PDSS1	PDSS1	ENSG00000148459	ENST00000376215	26986640	27035402	26986594,26991090,26993605,26994214,26998566,27009146,27012734,27012942,27024168,27024394,27031425,27035261	26986769,26991123,26993670,26994323,26998697,27009288,27012846,27013052,27024249,27024508,27031506,27035726	AR	Coenzym Q10 mangel, primær, 2
10	30598729	30638267	NM_018109.3	0	-	MTPAP	MTPAP	ENSG00000107951	ENST00000263063	30602537	30638204	30598729,30604891,30605046,30611319,30615352,30625731,30629154,30630396,30638047	30602900,30604965,30605139,30611546,30615564,30625956,30629379,30630569,30638267	AR	Spastisk ataksi, 4
10	75008600	75012451	NM_016065.3	0	-	MRPS16	MRPS16	ENSG00000182180	ENST00000372945	75010609	75012240	75008600,75011520,75012227	75010749,75011781,75012451	AR	Kombinert oksydativ fosforyleringsdefekt 2 Sammensatt oksydativ fosforyleringsmangel 2
10	101468504	101492423	NM_004376.5	0	-	COX15	COX15	ENSG00000014919	ENST00000370483	101473170	101491806	101468504,101476104,101478102,101480743,101483712,101486724,101487197,101489309,101491716	101473236,101476218,101478257,101480825,101483880,101486911,101487320,101489491,101492423	AR	Kardioencefalomyopati, fatal infantil, pga cytokrom c oksydase mangel 2 /Leigh syndrom
10	102747292	102754158	NM_021830.4	0	+	C10orf2	C10orf2	ENSG00000107815	ENST00000311916	102747967	102753267	102747292,102749400,102750192,102750625,102752946	102749210,102749641,102750300,102750767,102754158	AR/AD	Mitokondrielt DNA depletion syndrom 7 (hepatocerebral type) / Progressiv ekstern oftalmoplegi,autosomal dominant, 3
11	47600561	47606115	NM_004551.2	0	+	NDUFS3	NDUFS3	ENSG00000213619	ENST00000263774	47600643	47606033	47600561,47600820,47602076,47602386,47603639,47603900,47605865	47600710,47600886,47602174,47602536,47603765,47604020,47606115	AR	Mitokondriell kompleks I mangel / Leigh syndrom
11	67374322	67380012	NM_007103.3	0	+	NDUFV1	NDUFV1	ENSG00000167792	ENST00000322776	67374475	67379929	67374322,67375866,67376022,67376922,67377851,67378465,67378873,67379367,67379590,67379842	67374547,67375949,67376193,67377106,67378041,67378678,67379040,67379449,67379736,67380012	AR	Mitokondriell kompleks I mangel
11	67798083	67804114	NM_002496.3	0	+	NDUFS8	NDUFS8	ENSG00000110717	ENST00000313468	67799618	67804060	67798083,67799618,67799752,67800389,67800577,67803719,67803928	67798200,67799676,67799803,67800479,67800750,67803848,67804114	AR	Leigh syndrom
11	85358962	85367597	NM_032273.3	0	+	TMEM126A	TMEM126A	ENSG00000171202	ENST00000304511	85361299	85367545	85358962,85361292,85365106,85366637,85367352	85359133,85361385,85365300,85366752,85367597	AR	Optisk atrofi 7
11	126138934	126148027	NM_017547.3	0	+	FOXRED1	FOXRED1	ENSG00000110074	ENST00000263578	126139101	126147584	126138934,126141331,126142863,126143230,126144821,126145221,126145688,126145953,126146288,126146965,126147329	126139186,126141552,126142974,126143349,126144916,126145323,126145765,126146114,126146418,126147070,126148027	AR	Mitokondriell kompleks I mangel / Leigh syndrom
12	4758263	4796720	NM_005002.4	0	+	NDUFA9	NDUFA9	ENSG00000139180	ENST00000266544	4758292	4796274	4758263,4763457,4763990,4766913,4768201,4771698,4777622,4778906,4791370,4794424,4796103	4758341,4763628,4764088,4767005,4768343,4771801,4777690,4778983,4791466,4794491,4796720	AR	Leigh syndrom
12	32832133	32898584	NM_012063.3	0	+	DNM1L	DNM1L	ENSG00000087470	ENST00000452533	32832297	32896344	32832133,32854348,32860300,32861086,32863862,32866142,32871576,32873597,32875360,32883947,32884289,32884787,32886648,32890038,32891197,32892997,32893342,32895522,32896287	32832399,32854496,32860347,32861158,32863949,32866305,32871697,32873729,32875567,32884068,32884445,32884877,32886741,32890095,32891230,32893174,32893452,32895682,32898584	AD	Encephalopahty, lethal, due to defective Mitokondriell peroxisomal fission
12	32899477	32908887	NM_001040436.2	0	-	YARS2	YARS2	ENSG00000139131	ENST00000324868	32900137	32908808	32899477,32902870,32903652,32906851,32908029	32900297,32903041,32903808,32907019,32908887	AR	myopati, laktacidose, og sideroblastisk anemi 2
12	50505763	50514240	NM_032901.3	0	+	COX14	COX14	ENSG00000178449	ENST00000550487	50513826	50514000	50505763,50513818	50506084,50514240	AR	Mitokondriell kompeks IV mangel
12	58176527	58191370	NM_001172696.1	0	+	TSFM	TSFM	ENSG00000123297	ENST00000323833	58176584	58190366	58176527,58176892,58179945,58180822,58185747,58186768,58189959	58176641,58177066,58180074,58180945,58185810,58186856,58191370	AR	Sammensatt oksydativ fosforyleringsmangel 3
12	95365103	95397489	NM_018838.4	0	-	NDUFA12	NDUFA12	ENSG00000184752	ENST00000327772	95365215	95397456	95365103,95387945,95396514,95397370	95365396,95388033,95396597,95397489	AR	Leigh syndrom
12	98987402	98995778	NM_005888.3	0	+	SLC25A3	SLC25A3	ENSG00000075415	ENST00000228318	98987756	98995306	98987402,98987752,98989210,98991633,98992299,98993732,98994948,98995145	98987518,98987913,98989335,98991813,98992481,98993905,98995059,98995778	AR	Mitokondriell 'phosphate carrier' mangel
12	108955238	108963160	NM_213595.3	0	+	ISCU	ISCU	ENSG00000136003	ENST00000311893	108956398	108962692	108955238,108958054,108959096,108960965,108962606	108956512,108958168,108959207,108961044,108963160	AR	Arvelig myopati med lactacidose
12	123717843	123742506	NM_152269.4	0	+	C12orf65	C12orf65	ENSG00000130921	ENST00000253233	123738221	123741578	123717843,123738193,123741359	123718078,123738503,123742506	AR	Sammensatt oksydativ fosforyleringsmangel 7 / Spastisk paraplegi 55, autosomal recessiv
12	132413812	132428406	NM_025215.5	0	+	PUS1	PUS1	ENSG00000177192	ENST00000376649	132414267	132428131	132413812,132414451,132416719,132423717,132425836,132428083	132414341,132414680,132416857,132423820,132426528,132428406	AR	Mitokondriell myopati og sideroblastisk anemi 1
13	48516790	48575462	NM_003850.2	0	-	SUCLA2	SUCLA2	ENSG00000136143	ENST00000378654	48517505	48575405	48516790,48523074,48523617,48528274,48528530,48542729,48547398,48562675,48563016,48570977,48575315	48517580,48523163,48523738,48528417,48528692,48542868,48547527,48562838,48563116,48571158,48575462	AR	Mitokondrielt DNA depletion syndrom 5(encefalomyopatisk type med eller uten metylmalonsyre-aciduria)
14	32030590	32330429	NM_025152.2	0	+	NUBPL	NUBPL	ENSG00000151413	ENST00000281081	32030645	32328386	32030590,32031273,32034219,32068494,32142560,32142689,32256985,32295834,32315676,32319324,32328323	32030753,32031421,32034254,32068585,32142600,32142780,32257079,32295920,32315797,32319407,32330429	AR	Mitokondriell kompleks I mangel
14	74416954	74429813	NM_182476.2	0	+	COQ6	COQ6	ENSG00000119723	ENST00000334571	74417035	74429702	74416954,74420137,74422153,74422507,74424849,74425673,74425864,74426117,74427875,74428157,74428439,74429672	74417198,74420272,74422212,74422631,74424980,74425781,74425927,74426225,74428078,74428273,74428606,74429813	AR	Coenzym Q10 mangel, primær, 6
14	96001322	96011055	NM_016417.2	0	+	GLRX5	GLRX5	ENSG00000182512	ENST00000331334	96001426	96010462	96001322,96010283	96001721,96011055	AR	Autosomal recessiv sideroblastisk pyridoksin-refraktær anemi
15	41679546	41694658	NM_016013.3	0	-	NDUFAF1	NDUFAF1	ENSG00000137806	ENST00000260361	41679641	41689257	41679546,41680645,41687056,41688684,41694341	41679791,41680720,41687242,41689338,41694658	AR	Mitokondriell kompleks I mangel
15	65293849	65321977	NM_139242.3	0	-	MTFMT	MTFMT	ENSG00000103707	ENST00000220058	65295399	65321951	65293849,65297191,65298450,65308773,65312534,65313851,65316009,65319168,65321742	65295594,65297274,65298529,65308865,65312610,65313954,65316132,65319378,65321977	AR	Sammensatt oksydativ fosforyleringsmangel 15
15	89859535	89878026	NM_002693.2	0	-	POLG	POLG	ENSG00000140521	ENST00000268124	89859981	89876985	89859535,89860606,89861771,89862161,89862458,89863996,89864355,89864966,89865192,89865972,89866634,89867045,89867337,89868680,89869842,89870142,89870397,89871686,89871915,89872173,89873311,89876326,89877903	89860058,89860767,89861980,89862330,89862581,89864243,89864491,89865084,89865246,89866133,89866742,89867132,89867458,89868917,89869969,89870294,89870580,89871766,89872062,89872341,89873507,89877144,89878026	AD/AR	Mitokondrielt DNA depletion syndrom 4A (Alpers type) / Mitokondrielt DNA depletion syndrom 4B (MNGIE type) / Mitokondrielt recessivt ataksisyndrom (inkludert SANDO og SCAE) /Progressiv ekstern oftalmoplegi, autosomal dominant / Progressiv ekstern oftalmoplegi, autosomal recessiv
